participantcode,round,sessioncode,liberal,political_orientation,trust_scientists,environment_worry,environment_responsib,environment_natural_p,gender,age,ethnic_min,education,prole,extraction,extraction_1,extraction_2,extraction_3,cpr1groupgrp_treat_num,cpr1groupgrp_treat_num_1,cpr1groupgrp_treat_num_2,cpr1groupgrp_treat_num_3,cpr1groupgrp_treat_num_4,Ethn_1,Ethn_2,Ethn_3,Ethn_4,Ethn_5,Edu_1,Edu_2,Edu_3,Edu_4,Edu_5,Edu_6,Edu_7,Gender_1,Gender_2,Gender_3
icjnwaws,5,kw94vtq7,2,1,8,3,7,4,Male,29,Ethn Majority,5,0,0,1,0,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
icjnwaws,6,kw94vtq7,2,1,8,3,7,4,Male,29,Ethn Majority,5,0,0,1,0,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
icjnwaws,7,kw94vtq7,2,1,8,3,7,4,Male,29,Ethn Majority,5,0,0,1,0,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
icjnwaws,8,kw94vtq7,2,1,8,3,7,4,Male,29,Ethn Majority,5,0,0,1,0,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
icjnwaws,9,kw94vtq7,2,1,8,3,7,4,Male,29,Ethn Majority,5,0,0,1,0,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
pu2vx0mc,1,kw94vtq7,2,1,11,4,10,5,Male,43,Ethn Majority,4,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
pu2vx0mc,2,kw94vtq7,2,1,11,4,10,5,Male,43,Ethn Majority,4,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
pu2vx0mc,3,kw94vtq7,2,1,11,4,10,5,Male,43,Ethn Majority,4,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
pu2vx0mc,4,kw94vtq7,2,1,11,4,10,5,Male,43,Ethn Majority,4,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
pu2vx0mc,5,kw94vtq7,2,1,11,4,10,5,Male,43,Ethn Majority,4,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
pu2vx0mc,6,kw94vtq7,2,1,11,4,10,5,Male,43,Ethn Majority,4,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
pu2vx0mc,7,kw94vtq7,2,1,11,4,10,5,Male,43,Ethn Majority,4,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
pu2vx0mc,8,kw94vtq7,2,1,11,4,10,5,Male,43,Ethn Majority,4,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
pu2vx0mc,9,kw94vtq7,2,1,11,4,10,5,Male,43,Ethn Majority,4,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
pu2vx0mc,10,kw94vtq7,2,1,11,4,10,5,Male,43,Ethn Majority,4,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10caeajc,1,ky20jeof,7,3,5,1,1,2,Female,51,Ethn Majority,5,2,0,1,0,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10caeajc,2,ky20jeof,7,3,5,1,1,2,Female,51,Ethn Majority,5,2,1,0,1,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10caeajc,3,ky20jeof,7,3,5,1,1,2,Female,51,Ethn Majority,5,2,0,1,0,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10caeajc,4,ky20jeof,7,3,5,1,1,2,Female,51,Ethn Majority,5,2,1,0,1,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10caeajc,5,ky20jeof,7,3,5,1,1,2,Female,51,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10caeajc,6,ky20jeof,7,3,5,1,1,2,Female,51,Ethn Majority,5,2,1,0,1,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10caeajc,7,ky20jeof,7,3,5,1,1,2,Female,51,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10caeajc,8,ky20jeof,7,3,5,1,1,2,Female,51,Ethn Majority,5,2,0,1,0,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10caeajc,9,ky20jeof,7,3,5,1,1,2,Female,51,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10caeajc,10,ky20jeof,7,3,5,1,1,2,Female,51,Ethn Majority,5,2,1,0,1,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6q1kobfq,1,ky20jeof,1,1,8,3,6,4,Male,31,Ethn Minority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6q1kobfq,2,ky20jeof,1,1,8,3,6,4,Male,31,Ethn Minority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6q1kobfq,3,ky20jeof,1,1,8,3,6,4,Male,31,Ethn Minority,4,0,1,0,1,0,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6q1kobfq,4,ky20jeof,1,1,8,3,6,4,Male,31,Ethn Minority,4,0,1,0,1,0,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6q1kobfq,5,ky20jeof,1,1,8,3,6,4,Male,31,Ethn Minority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6q1kobfq,6,ky20jeof,1,1,8,3,6,4,Male,31,Ethn Minority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6q1kobfq,7,ky20jeof,1,1,8,3,6,4,Male,31,Ethn Minority,4,0,1,0,1,0,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6q1kobfq,8,ky20jeof,1,1,8,3,6,4,Male,31,Ethn Minority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6q1kobfq,9,ky20jeof,1,1,8,3,6,4,Male,31,Ethn Minority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6q1kobfq,10,ky20jeof,1,1,8,3,6,4,Male,31,Ethn Minority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
mkdlxpq5,1,ky20jeof,1,3,6,5,11,5,Male,79,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
mkdlxpq5,2,ky20jeof,1,3,6,5,11,5,Male,79,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
mkdlxpq5,3,ky20jeof,1,3,6,5,11,5,Male,79,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
mkdlxpq5,4,ky20jeof,1,3,6,5,11,5,Male,79,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
mkdlxpq5,5,ky20jeof,1,3,6,5,11,5,Male,79,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
mkdlxpq5,6,ky20jeof,1,3,6,5,11,5,Male,79,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
mkdlxpq5,7,ky20jeof,1,3,6,5,11,5,Male,79,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
mkdlxpq5,8,ky20jeof,1,3,6,5,11,5,Male,79,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
mkdlxpq5,9,ky20jeof,1,3,6,5,11,5,Male,79,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
mkdlxpq5,10,ky20jeof,1,3,6,5,11,5,Male,79,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
x6k5ap85,2,ky20jeof,2,3,11,3,7,1,Male,36,Ethn Majority,5,2,0,1,0,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
x6k5ap85,3,ky20jeof,2,3,11,3,7,1,Male,36,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
x6k5ap85,4,ky20jeof,2,3,11,3,7,1,Male,36,Ethn Majority,5,2,1,0,1,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
x6k5ap85,5,ky20jeof,2,3,11,3,7,1,Male,36,Ethn Majority,5,2,0,1,0,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
x6k5ap85,6,ky20jeof,2,3,11,3,7,1,Male,36,Ethn Majority,5,2,1,0,1,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
x6k5ap85,7,ky20jeof,2,3,11,3,7,1,Male,36,Ethn Majority,5,2,0,1,0,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
x6k5ap85,9,ky20jeof,2,3,11,3,7,1,Male,36,Ethn Majority,5,2,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
x6k5ap85,10,ky20jeof,2,3,11,3,7,1,Male,36,Ethn Majority,5,2,1,0,1,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0xd2nc0f,1,l80x3dcp,7,1,10,2,6,2,Female,46,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0xd2nc0f,2,l80x3dcp,7,1,10,2,6,2,Female,46,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0xd2nc0f,3,l80x3dcp,7,1,10,2,6,2,Female,46,Ethn Majority,4,2,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0xd2nc0f,4,l80x3dcp,7,1,10,2,6,2,Female,46,Ethn Majority,4,2,0,1,0,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0xd2nc0f,5,l80x3dcp,7,1,10,2,6,2,Female,46,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0xd2nc0f,6,l80x3dcp,7,1,10,2,6,2,Female,46,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0xd2nc0f,7,l80x3dcp,7,1,10,2,6,2,Female,46,Ethn Majority,4,2,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0xd2nc0f,8,l80x3dcp,7,1,10,2,6,2,Female,46,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0xd2nc0f,9,l80x3dcp,7,1,10,2,6,2,Female,46,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0xd2nc0f,10,l80x3dcp,7,1,10,2,6,2,Female,46,Ethn Majority,4,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4kob3u82,2,l80x3dcp,7,1,10,3,4,1,Male,49,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4kob3u82,3,l80x3dcp,7,1,10,3,4,1,Male,49,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4kob3u82,4,l80x3dcp,7,1,10,3,4,1,Male,49,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4kob3u82,5,l80x3dcp,7,1,10,3,4,1,Male,49,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4kob3u82,6,l80x3dcp,7,1,10,3,4,1,Male,49,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4kob3u82,7,l80x3dcp,7,1,10,3,4,1,Male,49,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4kob3u82,8,l80x3dcp,7,1,10,3,4,1,Male,49,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4kob3u82,9,l80x3dcp,7,1,10,3,4,1,Male,49,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4kob3u82,10,l80x3dcp,7,1,10,3,4,1,Male,49,Ethn Majority,5,2,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
fm54ks5h,1,l80x3dcp,5,1,9,3,9,3,Female,24,Ethn Majority,5,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
fm54ks5h,3,l80x3dcp,5,1,9,3,9,3,Female,24,Ethn Majority,5,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
fm54ks5h,4,l80x3dcp,5,1,9,3,9,3,Female,24,Ethn Majority,5,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
fm54ks5h,5,l80x3dcp,5,1,9,3,9,3,Female,24,Ethn Majority,5,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
fm54ks5h,6,l80x3dcp,5,1,9,3,9,3,Female,24,Ethn Majority,5,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
fm54ks5h,7,l80x3dcp,5,1,9,3,9,3,Female,24,Ethn Majority,5,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
fm54ks5h,8,l80x3dcp,5,1,9,3,9,3,Female,24,Ethn Majority,5,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
fm54ks5h,9,l80x3dcp,5,1,9,3,9,3,Female,24,Ethn Majority,5,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
fm54ks5h,10,l80x3dcp,5,1,9,3,9,3,Female,24,Ethn Majority,5,1,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
vaptwt96,1,l80x3dcp,2,1,9,4,9,5,Female,30,Ethn Minority,4,2,1,0,1,0,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
vaptwt96,2,l80x3dcp,2,1,9,4,9,5,Female,30,Ethn Minority,4,2,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
vaptwt96,3,l80x3dcp,2,1,9,4,9,5,Female,30,Ethn Minority,4,2,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
vaptwt96,4,l80x3dcp,2,1,9,4,9,5,Female,30,Ethn Minority,4,2,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
vaptwt96,5,l80x3dcp,2,1,9,4,9,5,Female,30,Ethn Minority,4,2,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
vaptwt96,6,l80x3dcp,2,1,9,4,9,5,Female,30,Ethn Minority,4,2,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
vaptwt96,7,l80x3dcp,2,1,9,4,9,5,Female,30,Ethn Minority,4,2,1,0,1,0,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
vaptwt96,8,l80x3dcp,2,1,9,4,9,5,Female,30,Ethn Minority,4,2,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
vaptwt96,9,l80x3dcp,2,1,9,4,9,5,Female,30,Ethn Minority,4,2,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
vaptwt96,10,l80x3dcp,2,1,9,4,9,5,Female,30,Ethn Minority,4,2,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0kaddwl9,1,l82a2csk,6,5,6,2,2,1,Female,70,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0kaddwl9,2,l82a2csk,6,5,6,2,2,1,Female,70,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0kaddwl9,3,l82a2csk,6,5,6,2,2,1,Female,70,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0kaddwl9,4,l82a2csk,6,5,6,2,2,1,Female,70,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0kaddwl9,5,l82a2csk,6,5,6,2,2,1,Female,70,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0kaddwl9,6,l82a2csk,6,5,6,2,2,1,Female,70,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0kaddwl9,7,l82a2csk,6,5,6,2,2,1,Female,70,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0kaddwl9,8,l82a2csk,6,5,6,2,2,1,Female,70,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0kaddwl9,9,l82a2csk,6,5,6,2,2,1,Female,70,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0kaddwl9,10,l82a2csk,6,5,6,2,2,1,Female,70,Ethn Majority,2,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
msmraj0z,1,l82a2csk,2,1,11,4,10,4,Female,40,Ethn Majority,1,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
msmraj0z,2,l82a2csk,2,1,11,4,10,4,Female,40,Ethn Majority,1,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
msmraj0z,4,l82a2csk,2,1,11,4,10,4,Female,40,Ethn Majority,1,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
msmraj0z,5,l82a2csk,2,1,11,4,10,4,Female,40,Ethn Majority,1,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
msmraj0z,6,l82a2csk,2,1,11,4,10,4,Female,40,Ethn Majority,1,0,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
msmraj0z,7,l82a2csk,2,1,11,4,10,4,Female,40,Ethn Majority,1,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
msmraj0z,8,l82a2csk,2,1,11,4,10,4,Female,40,Ethn Majority,1,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
msmraj0z,9,l82a2csk,2,1,11,4,10,4,Female,40,Ethn Majority,1,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
msmraj0z,10,l82a2csk,2,1,11,4,10,4,Female,40,Ethn Majority,1,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
sp1oudxl,1,l82a2csk,5,3,6,1,1,2,Male,29,Ethn Majority,5,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sp1oudxl,2,l82a2csk,5,3,6,1,1,2,Male,29,Ethn Majority,5,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sp1oudxl,3,l82a2csk,5,3,6,1,1,2,Male,29,Ethn Majority,5,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sp1oudxl,4,l82a2csk,5,3,6,1,1,2,Male,29,Ethn Majority,5,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sp1oudxl,5,l82a2csk,5,3,6,1,1,2,Male,29,Ethn Majority,5,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sp1oudxl,6,l82a2csk,5,3,6,1,1,2,Male,29,Ethn Majority,5,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sp1oudxl,7,l82a2csk,5,3,6,1,1,2,Male,29,Ethn Majority,5,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sp1oudxl,8,l82a2csk,5,3,6,1,1,2,Male,29,Ethn Majority,5,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sp1oudxl,9,l82a2csk,5,3,6,1,1,2,Male,29,Ethn Majority,5,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sp1oudxl,10,l82a2csk,5,3,6,1,1,2,Male,29,Ethn Majority,5,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4yp4455b,1,le91lfoa,2,1,6,4,6,4,Male,36,Ethn Minority,4,1,2,0,0,1,NIT&NGI,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4yp4455b,2,le91lfoa,2,1,6,4,6,4,Male,36,Ethn Minority,4,1,2,0,0,1,NIT&NGI,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4yp4455b,3,le91lfoa,2,1,6,4,6,4,Male,36,Ethn Minority,4,1,1,0,1,0,NIT&NGI,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4yp4455b,4,le91lfoa,2,1,6,4,6,4,Male,36,Ethn Minority,4,1,0,1,0,0,NIT&NGI,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4yp4455b,5,le91lfoa,2,1,6,4,6,4,Male,36,Ethn Minority,4,1,2,0,0,1,NIT&NGI,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4yp4455b,6,le91lfoa,2,1,6,4,6,4,Male,36,Ethn Minority,4,1,2,0,0,1,NIT&NGI,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4yp4455b,7,le91lfoa,2,1,6,4,6,4,Male,36,Ethn Minority,4,1,0,1,0,0,NIT&NGI,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4yp4455b,8,le91lfoa,2,1,6,4,6,4,Male,36,Ethn Minority,4,1,2,0,0,1,NIT&NGI,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4yp4455b,9,le91lfoa,2,1,6,4,6,4,Male,36,Ethn Minority,4,1,2,0,0,1,NIT&NGI,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4yp4455b,10,le91lfoa,2,1,6,4,6,4,Male,36,Ethn Minority,4,1,2,0,0,1,NIT&NGI,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
jtyfo8r7,1,le91lfoa,3,2,10,3,7,4,Male,43,Ethn Majority,2,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
jtyfo8r7,2,le91lfoa,3,2,10,3,7,4,Male,43,Ethn Majority,2,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
jtyfo8r7,3,le91lfoa,3,2,10,3,7,4,Male,43,Ethn Majority,2,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
jtyfo8r7,4,le91lfoa,3,2,10,3,7,4,Male,43,Ethn Majority,2,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
jtyfo8r7,5,le91lfoa,3,2,10,3,7,4,Male,43,Ethn Majority,2,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
jtyfo8r7,6,le91lfoa,3,2,10,3,7,4,Male,43,Ethn Majority,2,0,1,0,1,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
jtyfo8r7,7,le91lfoa,3,2,10,3,7,4,Male,43,Ethn Majority,2,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
jtyfo8r7,8,le91lfoa,3,2,10,3,7,4,Male,43,Ethn Majority,2,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
jtyfo8r7,9,le91lfoa,3,2,10,3,7,4,Male,43,Ethn Majority,2,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
