participantcode,round,sessioncode,liberal,political_orientation,election_2020,election_2024,risk_attitude,short_long_reward,trust_scientists,environment_worry,environment_responsib,environment_natural_p,environment_changing,environment_mov1,environment_mov2,environment_mov3,environment_mov4,environment_mov5,environment_mov6,environment_threat1,environment_threat2,environment_threat3,environment_threat4,environment_threat5,environment_threat6,environment_beha1,environment_beha2,environment_beha3,environment_beha4,environment_beha5,environment_beha6,environment_uti1,environment_uti2,environment_uti3,environment_uti4,environment_uti5,environment_uti6,environment_growth1,environment_growth2,environment_growth3,environment_growth4,environment_growth5,environment_growth6,legacy_concern1,legacy_concern2,legacy_concern3,legacy_concern4,legacy_concern5,legacy_concern6,gender,age,ethnic_min,education,prole,extraction,extraction_1,extraction_2,extraction_3,cpr1groupgrp_treat_num,cpr1groupgrp_treat_num_1,cpr1groupgrp_treat_num_2,cpr1groupgrp_treat_num_3,cpr1groupgrp_treat_num_4,Ethn_1,Ethn_2,Ethn_3,Ethn_4,Ethn_5,Edu_1,Edu_2,Edu_3,Edu_4,Edu_5,Edu_6,Edu_7,Gender_1,Gender_2,Gender_3
ubdvibu9,5,cbjoergh,4,4,3,2,1,1,3,3,3,4,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,4,2,4,3,3,Male,19,Ethn Minority,2,0,0,1,0,0,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
ubdvibu9,6,cbjoergh,4,4,3,2,1,1,3,3,3,4,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,4,2,4,3,3,Male,19,Ethn Minority,2,0,0,1,0,0,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
ubdvibu9,7,cbjoergh,4,4,3,2,1,1,3,3,3,4,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,4,2,4,3,3,Male,19,Ethn Minority,2,0,0,1,0,0,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
ubdvibu9,8,cbjoergh,4,4,3,2,1,1,3,3,3,4,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,4,2,4,3,3,Male,19,Ethn Minority,2,0,0,1,0,0,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
ubdvibu9,9,cbjoergh,4,4,3,2,1,1,3,3,3,4,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,4,2,4,3,3,Male,19,Ethn Minority,2,0,0,1,0,0,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
ubdvibu9,10,cbjoergh,4,4,3,2,1,1,3,3,3,4,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,4,2,4,3,3,Male,19,Ethn Minority,2,0,0,1,0,0,NIT&NGI,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
vg42cliv,1,cbjoergh,4,5,3,3,6,5,11,4,5,4,1,1,5,5,1,5,3,5,5,5,4,1,3,2,1,5,2,5,1,3,4,3,3,3,3,2,5,2,4,2,3,5,5,2,2,1,2,Male,25,Ethn Majority,4,0,1,0,1,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
vg42cliv,2,cbjoergh,4,5,3,3,6,5,11,4,5,4,1,1,5,5,1,5,3,5,5,5,4,1,3,2,1,5,2,5,1,3,4,3,3,3,3,2,5,2,4,2,3,5,5,2,2,1,2,Male,25,Ethn Majority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
vg42cliv,3,cbjoergh,4,5,3,3,6,5,11,4,5,4,1,1,5,5,1,5,3,5,5,5,4,1,3,2,1,5,2,5,1,3,4,3,3,3,3,2,5,2,4,2,3,5,5,2,2,1,2,Male,25,Ethn Majority,4,0,1,0,1,0,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
vg42cliv,4,cbjoergh,4,5,3,3,6,5,11,4,5,4,1,1,5,5,1,5,3,5,5,5,4,1,3,2,1,5,2,5,1,3,4,3,3,3,3,2,5,2,4,2,3,5,5,2,2,1,2,Male,25,Ethn Majority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
vg42cliv,5,cbjoergh,4,5,3,3,6,5,11,4,5,4,1,1,5,5,1,5,3,5,5,5,4,1,3,2,1,5,2,5,1,3,4,3,3,3,3,2,5,2,4,2,3,5,5,2,2,1,2,Male,25,Ethn Majority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
vg42cliv,6,cbjoergh,4,5,3,3,6,5,11,4,5,4,1,1,5,5,1,5,3,5,5,5,4,1,3,2,1,5,2,5,1,3,4,3,3,3,3,2,5,2,4,2,3,5,5,2,2,1,2,Male,25,Ethn Majority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
vg42cliv,7,cbjoergh,4,5,3,3,6,5,11,4,5,4,1,1,5,5,1,5,3,5,5,5,4,1,3,2,1,5,2,5,1,3,4,3,3,3,3,2,5,2,4,2,3,5,5,2,2,1,2,Male,25,Ethn Majority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
vg42cliv,8,cbjoergh,4,5,3,3,6,5,11,4,5,4,1,1,5,5,1,5,3,5,5,5,4,1,3,2,1,5,2,5,1,3,4,3,3,3,3,2,5,2,4,2,3,5,5,2,2,1,2,Male,25,Ethn Majority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
vg42cliv,9,cbjoergh,4,5,3,3,6,5,11,4,5,4,1,1,5,5,1,5,3,5,5,5,4,1,3,2,1,5,2,5,1,3,4,3,3,3,3,2,5,2,4,2,3,5,5,2,2,1,2,Male,25,Ethn Majority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
vg42cliv,10,cbjoergh,4,5,3,3,6,5,11,4,5,4,1,1,5,5,1,5,3,5,5,5,4,1,3,2,1,5,2,5,1,3,4,3,3,3,3,2,5,2,4,2,3,5,5,2,2,1,2,Male,25,Ethn Majority,4,0,2,0,0,1,NIT&NGI,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2t0wp0e0,1,cgaigjns,4,4,3,1,5,8,6,2,5,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2,4,2,3,3,3,3,3,3,4,4,3,3,3,2,4,3,3,3,1,1,Female,33,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2t0wp0e0,2,cgaigjns,4,4,3,1,5,8,6,2,5,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2,4,2,3,3,3,3,3,3,4,4,3,3,3,2,4,3,3,3,1,1,Female,33,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2t0wp0e0,3,cgaigjns,4,4,3,1,5,8,6,2,5,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2,4,2,3,3,3,3,3,3,4,4,3,3,3,2,4,3,3,3,1,1,Female,33,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2t0wp0e0,4,cgaigjns,4,4,3,1,5,8,6,2,5,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2,4,2,3,3,3,3,3,3,4,4,3,3,3,2,4,3,3,3,1,1,Female,33,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2t0wp0e0,5,cgaigjns,4,4,3,1,5,8,6,2,5,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2,4,2,3,3,3,3,3,3,4,4,3,3,3,2,4,3,3,3,1,1,Female,33,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2t0wp0e0,6,cgaigjns,4,4,3,1,5,8,6,2,5,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2,4,2,3,3,3,3,3,3,4,4,3,3,3,2,4,3,3,3,1,1,Female,33,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2t0wp0e0,7,cgaigjns,4,4,3,1,5,8,6,2,5,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2,4,2,3,3,3,3,3,3,4,4,3,3,3,2,4,3,3,3,1,1,Female,33,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2t0wp0e0,8,cgaigjns,4,4,3,1,5,8,6,2,5,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2,4,2,3,3,3,3,3,3,4,4,3,3,3,2,4,3,3,3,1,1,Female,33,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2t0wp0e0,9,cgaigjns,4,4,3,1,5,8,6,2,5,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2,4,2,3,3,3,3,3,3,4,4,3,3,3,2,4,3,3,3,1,1,Female,33,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2t0wp0e0,10,cgaigjns,4,4,3,1,5,8,6,2,5,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2,4,2,3,3,3,3,3,3,4,4,3,3,3,2,4,3,3,3,1,1,Female,33,Ethn Minority,5,0,2,0,0,1,IT&GI,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
dstejpot,1,cgaigjns,2,3,1,1,7,10,9,3,7,4,2,2,3,4,1,4,3,2,2,4,3,2,2,2,2,4,4,2,3,2,3,3,4,3,3,1,5,1,3,3,5,2,2,1,1,2,4,Male,36,Ethn Majority,4,0,0,1,0,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dstejpot,4,cgaigjns,2,3,1,1,7,10,9,3,7,4,2,2,3,4,1,4,3,2,2,4,3,2,2,2,2,4,4,2,3,2,3,3,4,3,3,1,5,1,3,3,5,2,2,1,1,2,4,Male,36,Ethn Majority,4,0,0,1,0,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dstejpot,5,cgaigjns,2,3,1,1,7,10,9,3,7,4,2,2,3,4,1,4,3,2,2,4,3,2,2,2,2,4,4,2,3,2,3,3,4,3,3,1,5,1,3,3,5,2,2,1,1,2,4,Male,36,Ethn Majority,4,0,0,1,0,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dstejpot,6,cgaigjns,2,3,1,1,7,10,9,3,7,4,2,2,3,4,1,4,3,2,2,4,3,2,2,2,2,4,4,2,3,2,3,3,4,3,3,1,5,1,3,3,5,2,2,1,1,2,4,Male,36,Ethn Majority,4,0,0,1,0,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dstejpot,7,cgaigjns,2,3,1,1,7,10,9,3,7,4,2,2,3,4,1,4,3,2,2,4,3,2,2,2,2,4,4,2,3,2,3,3,4,3,3,1,5,1,3,3,5,2,2,1,1,2,4,Male,36,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dstejpot,8,cgaigjns,2,3,1,1,7,10,9,3,7,4,2,2,3,4,1,4,3,2,2,4,3,2,2,2,2,4,4,2,3,2,3,3,4,3,3,1,5,1,3,3,5,2,2,1,1,2,4,Male,36,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dstejpot,9,cgaigjns,2,3,1,1,7,10,9,3,7,4,2,2,3,4,1,4,3,2,2,4,3,2,2,2,2,4,4,2,3,2,3,3,4,3,3,1,5,1,3,3,5,2,2,1,1,2,4,Male,36,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dstejpot,10,cgaigjns,2,3,1,1,7,10,9,3,7,4,2,2,3,4,1,4,3,2,2,4,3,2,2,2,2,4,4,2,3,2,3,3,4,3,3,1,5,1,3,3,5,2,2,1,1,2,4,Male,36,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
k0ig57fz,1,cgaigjns,2,2,1,6,8,7,8,4,11,4,1,5,1,1,3,2,4,4,4,5,1,1,1,1,1,5,5,1,5,3,5,4,4,1,1,3,3,3,3,4,4,4,4,3,3,1,1,Female,50,Ethn Majority,4,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
k0ig57fz,2,cgaigjns,2,2,1,6,8,7,8,4,11,4,1,5,1,1,3,2,4,4,4,5,1,1,1,1,1,5,5,1,5,3,5,4,4,1,1,3,3,3,3,4,4,4,4,3,3,1,1,Female,50,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
k0ig57fz,3,cgaigjns,2,2,1,6,8,7,8,4,11,4,1,5,1,1,3,2,4,4,4,5,1,1,1,1,1,5,5,1,5,3,5,4,4,1,1,3,3,3,3,4,4,4,4,3,3,1,1,Female,50,Ethn Majority,4,0,0,1,0,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
k0ig57fz,4,cgaigjns,2,2,1,6,8,7,8,4,11,4,1,5,1,1,3,2,4,4,4,5,1,1,1,1,1,5,5,1,5,3,5,4,4,1,1,3,3,3,3,4,4,4,4,3,3,1,1,Female,50,Ethn Majority,4,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
k0ig57fz,5,cgaigjns,2,2,1,6,8,7,8,4,11,4,1,5,1,1,3,2,4,4,4,5,1,1,1,1,1,5,5,1,5,3,5,4,4,1,1,3,3,3,3,4,4,4,4,3,3,1,1,Female,50,Ethn Majority,4,0,0,1,0,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
k0ig57fz,6,cgaigjns,2,2,1,6,8,7,8,4,11,4,1,5,1,1,3,2,4,4,4,5,1,1,1,1,1,5,5,1,5,3,5,4,4,1,1,3,3,3,3,4,4,4,4,3,3,1,1,Female,50,Ethn Majority,4,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
k0ig57fz,7,cgaigjns,2,2,1,6,8,7,8,4,11,4,1,5,1,1,3,2,4,4,4,5,1,1,1,1,1,5,5,1,5,3,5,4,4,1,1,3,3,3,3,4,4,4,4,3,3,1,1,Female,50,Ethn Majority,4,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
k0ig57fz,8,cgaigjns,2,2,1,6,8,7,8,4,11,4,1,5,1,1,3,2,4,4,4,5,1,1,1,1,1,5,5,1,5,3,5,4,4,1,1,3,3,3,3,4,4,4,4,3,3,1,1,Female,50,Ethn Majority,4,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
k0ig57fz,9,cgaigjns,2,2,1,6,8,7,8,4,11,4,1,5,1,1,3,2,4,4,4,5,1,1,1,1,1,5,5,1,5,3,5,4,4,1,1,3,3,3,3,4,4,4,4,3,3,1,1,Female,50,Ethn Majority,4,0,0,1,0,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
k0ig57fz,10,cgaigjns,2,2,1,6,8,7,8,4,11,4,1,5,1,1,3,2,4,4,4,5,1,1,1,1,1,5,5,1,5,3,5,4,4,1,1,3,3,3,3,4,4,4,4,3,3,1,1,Female,50,Ethn Majority,4,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ny163ls1,1,cgaigjns,4,4,3,2,6,6,6,2,4,2,2,3,3,3,3,2,4,2,3,4,3,2,4,1,2,5,4,2,4,2,3,4,4,2,3,3,4,3,5,2,5,3,3,3,2,3,3,Male,47,Ethn Majority,2,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ny163ls1,2,cgaigjns,4,4,3,2,6,6,6,2,4,2,2,3,3,3,3,2,4,2,3,4,3,2,4,1,2,5,4,2,4,2,3,4,4,2,3,3,4,3,5,2,5,3,3,3,2,3,3,Male,47,Ethn Majority,2,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ny163ls1,3,cgaigjns,4,4,3,2,6,6,6,2,4,2,2,3,3,3,3,2,4,2,3,4,3,2,4,1,2,5,4,2,4,2,3,4,4,2,3,3,4,3,5,2,5,3,3,3,2,3,3,Male,47,Ethn Majority,2,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ny163ls1,4,cgaigjns,4,4,3,2,6,6,6,2,4,2,2,3,3,3,3,2,4,2,3,4,3,2,4,1,2,5,4,2,4,2,3,4,4,2,3,3,4,3,5,2,5,3,3,3,2,3,3,Male,47,Ethn Majority,2,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ny163ls1,5,cgaigjns,4,4,3,2,6,6,6,2,4,2,2,3,3,3,3,2,4,2,3,4,3,2,4,1,2,5,4,2,4,2,3,4,4,2,3,3,4,3,5,2,5,3,3,3,2,3,3,Male,47,Ethn Majority,2,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ny163ls1,6,cgaigjns,4,4,3,2,6,6,6,2,4,2,2,3,3,3,3,2,4,2,3,4,3,2,4,1,2,5,4,2,4,2,3,4,4,2,3,3,4,3,5,2,5,3,3,3,2,3,3,Male,47,Ethn Majority,2,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ny163ls1,7,cgaigjns,4,4,3,2,6,6,6,2,4,2,2,3,3,3,3,2,4,2,3,4,3,2,4,1,2,5,4,2,4,2,3,4,4,2,3,3,4,3,5,2,5,3,3,3,2,3,3,Male,47,Ethn Majority,2,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ny163ls1,8,cgaigjns,4,4,3,2,6,6,6,2,4,2,2,3,3,3,3,2,4,2,3,4,3,2,4,1,2,5,4,2,4,2,3,4,4,2,3,3,4,3,5,2,5,3,3,3,2,3,3,Male,47,Ethn Majority,2,0,2,0,0,1,IT&GI,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ny163ls1,9,cgaigjns,4,4,3,2,6,6,6,2,4,2,2,3,3,3,3,2,4,2,3,4,3,2,4,1,2,5,4,2,4,2,3,4,4,2,3,3,4,3,5,2,5,3,3,3,2,3,3,Male,47,Ethn Majority,2,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ny163ls1,10,cgaigjns,4,4,3,2,6,6,6,2,4,2,2,3,3,3,3,2,4,2,3,4,3,2,4,1,2,5,4,2,4,2,3,4,4,2,3,3,4,3,5,2,5,3,3,3,2,3,3,Male,47,Ethn Majority,2,0,1,0,1,0,IT&GI,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0gvddktd,1,clbwxu76,4,5,2,2,6,7,6,2,5,2,3,1,4,4,1,4,2,1,1,1,4,4,5,2,2,5,2,3,1,3,3,2,2,3,2,3,2,3,2,3,2,5,4,5,4,1,1,Male,27,Ethn Majority,2,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0gvddktd,2,clbwxu76,4,5,2,2,6,7,6,2,5,2,3,1,4,4,1,4,2,1,1,1,4,4,5,2,2,5,2,3,1,3,3,2,2,3,2,3,2,3,2,3,2,5,4,5,4,1,1,Male,27,Ethn Majority,2,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0gvddktd,3,clbwxu76,4,5,2,2,6,7,6,2,5,2,3,1,4,4,1,4,2,1,1,1,4,4,5,2,2,5,2,3,1,3,3,2,2,3,2,3,2,3,2,3,2,5,4,5,4,1,1,Male,27,Ethn Majority,2,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0gvddktd,4,clbwxu76,4,5,2,2,6,7,6,2,5,2,3,1,4,4,1,4,2,1,1,1,4,4,5,2,2,5,2,3,1,3,3,2,2,3,2,3,2,3,2,3,2,5,4,5,4,1,1,Male,27,Ethn Majority,2,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0gvddktd,5,clbwxu76,4,5,2,2,6,7,6,2,5,2,3,1,4,4,1,4,2,1,1,1,4,4,5,2,2,5,2,3,1,3,3,2,2,3,2,3,2,3,2,3,2,5,4,5,4,1,1,Male,27,Ethn Majority,2,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0gvddktd,6,clbwxu76,4,5,2,2,6,7,6,2,5,2,3,1,4,4,1,4,2,1,1,1,4,4,5,2,2,5,2,3,1,3,3,2,2,3,2,3,2,3,2,3,2,5,4,5,4,1,1,Male,27,Ethn Majority,2,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0gvddktd,7,clbwxu76,4,5,2,2,6,7,6,2,5,2,3,1,4,4,1,4,2,1,1,1,4,4,5,2,2,5,2,3,1,3,3,2,2,3,2,3,2,3,2,3,2,5,4,5,4,1,1,Male,27,Ethn Majority,2,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0gvddktd,8,clbwxu76,4,5,2,2,6,7,6,2,5,2,3,1,4,4,1,4,2,1,1,1,4,4,5,2,2,5,2,3,1,3,3,2,2,3,2,3,2,3,2,3,2,5,4,5,4,1,1,Male,27,Ethn Majority,2,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0gvddktd,9,clbwxu76,4,5,2,2,6,7,6,2,5,2,3,1,4,4,1,4,2,1,1,1,4,4,5,2,2,5,2,3,1,3,3,2,2,3,2,3,2,3,2,3,2,5,4,5,4,1,1,Male,27,Ethn Majority,2,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0gvddktd,10,clbwxu76,4,5,2,2,6,7,6,2,5,2,3,1,4,4,1,4,2,1,1,1,4,4,5,2,2,5,2,3,1,3,3,2,2,3,2,3,2,3,2,3,2,5,4,5,4,1,1,Male,27,Ethn Majority,2,0,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4mh3ga9g,1,clbwxu76,5,6,1,1,9,7,6,3,8,4,2,3,2,3,4,2,4,3,4,4,3,2,3,1,1,5,4,1,4,2,4,4,4,2,3,1,4,2,5,3,4,3,2,1,2,2,4,Male,31,Ethn Majority,1,2,0,1,0,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4mh3ga9g,2,clbwxu76,5,6,1,1,9,7,6,3,8,4,2,3,2,3,4,2,4,3,4,4,3,2,3,1,1,5,4,1,4,2,4,4,4,2,3,1,4,2,5,3,4,3,2,1,2,2,4,Male,31,Ethn Majority,1,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4mh3ga9g,3,clbwxu76,5,6,1,1,9,7,6,3,8,4,2,3,2,3,4,2,4,3,4,4,3,2,3,1,1,5,4,1,4,2,4,4,4,2,3,1,4,2,5,3,4,3,2,1,2,2,4,Male,31,Ethn Majority,1,2,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4mh3ga9g,4,clbwxu76,5,6,1,1,9,7,6,3,8,4,2,3,2,3,4,2,4,3,4,4,3,2,3,1,1,5,4,1,4,2,4,4,4,2,3,1,4,2,5,3,4,3,2,1,2,2,4,Male,31,Ethn Majority,1,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4mh3ga9g,5,clbwxu76,5,6,1,1,9,7,6,3,8,4,2,3,2,3,4,2,4,3,4,4,3,2,3,1,1,5,4,1,4,2,4,4,4,2,3,1,4,2,5,3,4,3,2,1,2,2,4,Male,31,Ethn Majority,1,2,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4mh3ga9g,6,clbwxu76,5,6,1,1,9,7,6,3,8,4,2,3,2,3,4,2,4,3,4,4,3,2,3,1,1,5,4,1,4,2,4,4,4,2,3,1,4,2,5,3,4,3,2,1,2,2,4,Male,31,Ethn Majority,1,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4mh3ga9g,7,clbwxu76,5,6,1,1,9,7,6,3,8,4,2,3,2,3,4,2,4,3,4,4,3,2,3,1,1,5,4,1,4,2,4,4,4,2,3,1,4,2,5,3,4,3,2,1,2,2,4,Male,31,Ethn Majority,1,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4mh3ga9g,8,clbwxu76,5,6,1,1,9,7,6,3,8,4,2,3,2,3,4,2,4,3,4,4,3,2,3,1,1,5,4,1,4,2,4,4,4,2,3,1,4,2,5,3,4,3,2,1,2,2,4,Male,31,Ethn Majority,1,2,1,0,1,0,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4mh3ga9g,9,clbwxu76,5,6,1,1,9,7,6,3,8,4,2,3,2,3,4,2,4,3,4,4,3,2,3,1,1,5,4,1,4,2,4,4,4,2,3,1,4,2,5,3,4,3,2,1,2,2,4,Male,31,Ethn Majority,1,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4mh3ga9g,10,clbwxu76,5,6,1,1,9,7,6,3,8,4,2,3,2,3,4,2,4,3,4,4,3,2,3,1,1,5,4,1,4,2,4,4,4,2,3,1,4,2,5,3,4,3,2,1,2,2,4,Male,31,Ethn Majority,1,2,2,0,0,1,GI,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
klwzvu6f,1,clbwxu76,4,2,3,1,8,8,9,3,6,4,2,2,2,4,3,2,3,3,2,4,2,2,2,2,2,4,3,2,4,2,3,3,3,3,3,4,2,4,4,4,3,3,2,2,2,2,3,Male,22,Ethn Minority,3,0,1,0,1,0,GI,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
