participantcode,round,sessioncode,liberal,political_orientation,trust_scientists,environment_worry,environment_responsib,environment_natural_p,gender,age,ethnic_min,education,prole,extraction,extraction_1,extraction_2,extraction_3,cpr1groupgrp_treat_num,cpr1groupgrp_treat_num_1,cpr1groupgrp_treat_num_2,cpr1groupgrp_treat_num_3,cpr1groupgrp_treat_num_4,Ethn_1,Ethn_2,Ethn_3,Ethn_4,Ethn_5,Edu_1,Edu_2,Edu_3,Edu_4,Edu_5,Edu_6,Edu_7,Gender_1,Gender_2,Gender_3,cond_IT_GI,cond_IT_only,cond_GI_only,cond_control,IT_present,GI_present,liberal_z,environment_worry_z,environment_responsib_z,environment_natural_p_z,ideology_group
a82wbzpx,8,mmobbh3h,3.0,1.0,9.0,3.0,4.0,4.0,Male,32.0,Ethn Majority,4.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-1.1141790487010006,0.37040106868800016,Liberal
a82wbzpx,9,mmobbh3h,3.0,1.0,9.0,3.0,4.0,4.0,Male,32.0,Ethn Majority,4.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-1.1141790487010006,0.37040106868800016,Liberal
a82wbzpx,10,mmobbh3h,3.0,1.0,9.0,3.0,4.0,4.0,Male,32.0,Ethn Majority,4.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,-0.2623755104376427,-0.394935028644861,-1.1141790487010006,0.37040106868800016,Liberal
dj3khmcf,1,mmobbh3h,1.0,6.0,9.0,5.0,8.0,4.0,Other,29.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,-1.3664097403782853,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
dj3khmcf,2,mmobbh3h,1.0,6.0,9.0,5.0,8.0,4.0,Other,29.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,-1.3664097403782853,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
dj3khmcf,3,mmobbh3h,1.0,6.0,9.0,5.0,8.0,4.0,Other,29.0,Ethn Majority,2.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,-1.3664097403782853,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
dj3khmcf,4,mmobbh3h,1.0,6.0,9.0,5.0,8.0,4.0,Other,29.0,Ethn Majority,2.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,-1.3664097403782853,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
dj3khmcf,5,mmobbh3h,1.0,6.0,9.0,5.0,8.0,4.0,Other,29.0,Ethn Majority,2.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,-1.3664097403782853,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
dj3khmcf,6,mmobbh3h,1.0,6.0,9.0,5.0,8.0,4.0,Other,29.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,-1.3664097403782853,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
dj3khmcf,7,mmobbh3h,1.0,6.0,9.0,5.0,8.0,4.0,Other,29.0,Ethn Majority,2.0,0.0,2,0,0,1,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,-1.3664097403782853,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
dj3khmcf,8,mmobbh3h,1.0,6.0,9.0,5.0,8.0,4.0,Other,29.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,-1.3664097403782853,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
dj3khmcf,9,mmobbh3h,1.0,6.0,9.0,5.0,8.0,4.0,Other,29.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,-1.3664097403782853,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
dj3khmcf,10,mmobbh3h,1.0,6.0,9.0,5.0,8.0,4.0,Other,29.0,Ethn Majority,2.0,0.0,1,0,1,0,IT,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,-1.3664097403782853,1.3443995004518015,0.31773908487932123,0.37040106868800016,Liberal
tjsl5hbc,1,mmobbh3h,7.0,1.0,10.0,5.0,8.0,4.0,Male,40.0,Ethn Minority,4.0,2.0,2,0,0,1,IT,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,1.9456929494436426,1.3443995004518015,0.31773908487932123,0.37040106868800016,Conservative
tjsl5hbc,2,mmobbh3h,7.0,1.0,10.0,5.0,8.0,4.0,Male,40.0,Ethn Minority,4.0,2.0,1,0,1,0,IT,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,1.9456929494436426,1.3443995004518015,0.31773908487932123,0.37040106868800016,Conservative
tjsl5hbc,3,mmobbh3h,7.0,1.0,10.0,5.0,8.0,4.0,Male,40.0,Ethn Minority,4.0,2.0,1,0,1,0,IT,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,1.9456929494436426,1.3443995004518015,0.31773908487932123,0.37040106868800016,Conservative
tjsl5hbc,4,mmobbh3h,7.0,1.0,10.0,5.0,8.0,4.0,Male,40.0,Ethn Minority,4.0,2.0,1,0,1,0,IT,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,1.9456929494436426,1.3443995004518015,0.31773908487932123,0.37040106868800016,Conservative
tjsl5hbc,5,mmobbh3h,7.0,1.0,10.0,5.0,8.0,4.0,Male,40.0,Ethn Minority,4.0,2.0,1,0,1,0,IT,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,1.9456929494436426,1.3443995004518015,0.31773908487932123,0.37040106868800016,Conservative
tjsl5hbc,6,mmobbh3h,7.0,1.0,10.0,5.0,8.0,4.0,Male,40.0,Ethn Minority,4.0,2.0,2,0,0,1,IT,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,1.9456929494436426,1.3443995004518015,0.31773908487932123,0.37040106868800016,Conservative
tjsl5hbc,7,mmobbh3h,7.0,1.0,10.0,5.0,8.0,4.0,Male,40.0,Ethn Minority,4.0,2.0,0,1,0,0,IT,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,1.9456929494436426,1.3443995004518015,0.31773908487932123,0.37040106868800016,Conservative
tjsl5hbc,8,mmobbh3h,7.0,1.0,10.0,5.0,8.0,4.0,Male,40.0,Ethn Minority,4.0,2.0,2,0,0,1,IT,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,1.9456929494436426,1.3443995004518015,0.31773908487932123,0.37040106868800016,Conservative
tjsl5hbc,9,mmobbh3h,7.0,1.0,10.0,5.0,8.0,4.0,Male,40.0,Ethn Minority,4.0,2.0,2,0,0,1,IT,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,1.9456929494436426,1.3443995004518015,0.31773908487932123,0.37040106868800016,Conservative
tjsl5hbc,10,mmobbh3h,7.0,1.0,10.0,5.0,8.0,4.0,Male,40.0,Ethn Minority,4.0,2.0,0,1,0,0,IT,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,1.9456929494436426,1.3443995004518015,0.31773908487932123,0.37040106868800016,Conservative
1iecwx7q,1,msb1bf7p,6.0,5.0,7.0,3.0,6.0,3.0,Female,39.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.393675834473321,-0.394935028644861,-0.3982199819108397,-0.5915764157977483,Conservative
1iecwx7q,2,msb1bf7p,6.0,5.0,7.0,3.0,6.0,3.0,Female,39.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.393675834473321,-0.394935028644861,-0.3982199819108397,-0.5915764157977483,Conservative
1iecwx7q,3,msb1bf7p,6.0,5.0,7.0,3.0,6.0,3.0,Female,39.0,Ethn Majority,4.0,1.0,1,0,1,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.393675834473321,-0.394935028644861,-0.3982199819108397,-0.5915764157977483,Conservative
1iecwx7q,4,msb1bf7p,6.0,5.0,7.0,3.0,6.0,3.0,Female,39.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.393675834473321,-0.394935028644861,-0.3982199819108397,-0.5915764157977483,Conservative
1iecwx7q,5,msb1bf7p,6.0,5.0,7.0,3.0,6.0,3.0,Female,39.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.393675834473321,-0.394935028644861,-0.3982199819108397,-0.5915764157977483,Conservative
1iecwx7q,6,msb1bf7p,6.0,5.0,7.0,3.0,6.0,3.0,Female,39.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.393675834473321,-0.394935028644861,-0.3982199819108397,-0.5915764157977483,Conservative
1iecwx7q,7,msb1bf7p,6.0,5.0,7.0,3.0,6.0,3.0,Female,39.0,Ethn Majority,4.0,1.0,0,1,0,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.393675834473321,-0.394935028644861,-0.3982199819108397,-0.5915764157977483,Conservative
1iecwx7q,8,msb1bf7p,6.0,5.0,7.0,3.0,6.0,3.0,Female,39.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.393675834473321,-0.394935028644861,-0.3982199819108397,-0.5915764157977483,Conservative
1iecwx7q,9,msb1bf7p,6.0,5.0,7.0,3.0,6.0,3.0,Female,39.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.393675834473321,-0.394935028644861,-0.3982199819108397,-0.5915764157977483,Conservative
1iecwx7q,10,msb1bf7p,6.0,5.0,7.0,3.0,6.0,3.0,Female,39.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.393675834473321,-0.394935028644861,-0.3982199819108397,-0.5915764157977483,Conservative
6nrd56y5,1,msb1bf7p,3.0,1.0,8.0,1.0,6.0,3.0,Female,25.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.2623755104376427,-2.1342695577415234,-0.3982199819108397,-0.5915764157977483,Liberal
6nrd56y5,2,msb1bf7p,3.0,1.0,8.0,1.0,6.0,3.0,Female,25.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.2623755104376427,-2.1342695577415234,-0.3982199819108397,-0.5915764157977483,Liberal
6nrd56y5,3,msb1bf7p,3.0,1.0,8.0,1.0,6.0,3.0,Female,25.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.2623755104376427,-2.1342695577415234,-0.3982199819108397,-0.5915764157977483,Liberal
6nrd56y5,4,msb1bf7p,3.0,1.0,8.0,1.0,6.0,3.0,Female,25.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.2623755104376427,-2.1342695577415234,-0.3982199819108397,-0.5915764157977483,Liberal
6nrd56y5,5,msb1bf7p,3.0,1.0,8.0,1.0,6.0,3.0,Female,25.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.2623755104376427,-2.1342695577415234,-0.3982199819108397,-0.5915764157977483,Liberal
6nrd56y5,6,msb1bf7p,3.0,1.0,8.0,1.0,6.0,3.0,Female,25.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.2623755104376427,-2.1342695577415234,-0.3982199819108397,-0.5915764157977483,Liberal
6nrd56y5,7,msb1bf7p,3.0,1.0,8.0,1.0,6.0,3.0,Female,25.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.2623755104376427,-2.1342695577415234,-0.3982199819108397,-0.5915764157977483,Liberal
6nrd56y5,8,msb1bf7p,3.0,1.0,8.0,1.0,6.0,3.0,Female,25.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.2623755104376427,-2.1342695577415234,-0.3982199819108397,-0.5915764157977483,Liberal
6nrd56y5,9,msb1bf7p,3.0,1.0,8.0,1.0,6.0,3.0,Female,25.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.2623755104376427,-2.1342695577415234,-0.3982199819108397,-0.5915764157977483,Liberal
6nrd56y5,10,msb1bf7p,3.0,1.0,8.0,1.0,6.0,3.0,Female,25.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,-0.2623755104376427,-2.1342695577415234,-0.3982199819108397,-0.5915764157977483,Liberal
jnc1mdwq,1,msb1bf7p,7.0,1.0,11.0,5.0,10.0,1.0,Female,42.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.9456929494436426,1.3443995004518015,1.033698151669482,-2.515531384769245,Conservative
jnc1mdwq,2,msb1bf7p,7.0,1.0,11.0,5.0,10.0,1.0,Female,42.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.9456929494436426,1.3443995004518015,1.033698151669482,-2.515531384769245,Conservative
jnc1mdwq,3,msb1bf7p,7.0,1.0,11.0,5.0,10.0,1.0,Female,42.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.9456929494436426,1.3443995004518015,1.033698151669482,-2.515531384769245,Conservative
jnc1mdwq,4,msb1bf7p,7.0,1.0,11.0,5.0,10.0,1.0,Female,42.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.9456929494436426,1.3443995004518015,1.033698151669482,-2.515531384769245,Conservative
jnc1mdwq,5,msb1bf7p,7.0,1.0,11.0,5.0,10.0,1.0,Female,42.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.9456929494436426,1.3443995004518015,1.033698151669482,-2.515531384769245,Conservative
jnc1mdwq,6,msb1bf7p,7.0,1.0,11.0,5.0,10.0,1.0,Female,42.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.9456929494436426,1.3443995004518015,1.033698151669482,-2.515531384769245,Conservative
jnc1mdwq,7,msb1bf7p,7.0,1.0,11.0,5.0,10.0,1.0,Female,42.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.9456929494436426,1.3443995004518015,1.033698151669482,-2.515531384769245,Conservative
jnc1mdwq,8,msb1bf7p,7.0,1.0,11.0,5.0,10.0,1.0,Female,42.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.9456929494436426,1.3443995004518015,1.033698151669482,-2.515531384769245,Conservative
jnc1mdwq,9,msb1bf7p,7.0,1.0,11.0,5.0,10.0,1.0,Female,42.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.9456929494436426,1.3443995004518015,1.033698151669482,-2.515531384769245,Conservative
jnc1mdwq,10,msb1bf7p,7.0,1.0,11.0,5.0,10.0,1.0,Female,42.0,Ethn Majority,4.0,1.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.9456929494436426,1.3443995004518015,1.033698151669482,-2.515531384769245,Conservative
sg67mffj,1,msb1bf7p,4.0,3.0,6.0,2.0,1.0,6.0,Female,35.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-2.188117648886242,2.294356037659497,Moderate
sg67mffj,2,msb1bf7p,4.0,3.0,6.0,2.0,1.0,6.0,Female,35.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-2.188117648886242,2.294356037659497,Moderate
sg67mffj,3,msb1bf7p,4.0,3.0,6.0,2.0,1.0,6.0,Female,35.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-2.188117648886242,2.294356037659497,Moderate
sg67mffj,4,msb1bf7p,4.0,3.0,6.0,2.0,1.0,6.0,Female,35.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-2.188117648886242,2.294356037659497,Moderate
sg67mffj,5,msb1bf7p,4.0,3.0,6.0,2.0,1.0,6.0,Female,35.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-2.188117648886242,2.294356037659497,Moderate
sg67mffj,6,msb1bf7p,4.0,3.0,6.0,2.0,1.0,6.0,Female,35.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-2.188117648886242,2.294356037659497,Moderate
sg67mffj,7,msb1bf7p,4.0,3.0,6.0,2.0,1.0,6.0,Female,35.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-2.188117648886242,2.294356037659497,Moderate
sg67mffj,8,msb1bf7p,4.0,3.0,6.0,2.0,1.0,6.0,Female,35.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-2.188117648886242,2.294356037659497,Moderate
sg67mffj,9,msb1bf7p,4.0,3.0,6.0,2.0,1.0,6.0,Female,35.0,Ethn Majority,4.0,0.0,1,0,1,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-2.188117648886242,2.294356037659497,Moderate
sg67mffj,10,msb1bf7p,4.0,3.0,6.0,2.0,1.0,6.0,Female,35.0,Ethn Majority,4.0,0.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.2896416045326786,-1.2646022931931922,-2.188117648886242,2.294356037659497,Moderate
cjptafmu,1,mt563avn,4.0,2.0,10.0,5.0,11.0,5.0,Male,51.0,Ethn Majority,4.0,2.0,0,1,0,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,1.3443995004518015,1.3916776850645627,1.3323785531737486,Moderate
cjptafmu,2,mt563avn,4.0,2.0,10.0,5.0,11.0,5.0,Male,51.0,Ethn Majority,4.0,2.0,0,1,0,0,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,1.3443995004518015,1.3916776850645627,1.3323785531737486,Moderate
cjptafmu,3,mt563avn,4.0,2.0,10.0,5.0,11.0,5.0,Male,51.0,Ethn Majority,4.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,1.3443995004518015,1.3916776850645627,1.3323785531737486,Moderate
cjptafmu,4,mt563avn,4.0,2.0,10.0,5.0,11.0,5.0,Male,51.0,Ethn Majority,4.0,2.0,2,0,0,1,NIT&NGI,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2896416045326786,1.3443995004518015,1.3916776850645627,1.3323785531737486,Moderate
